specialmove
motor2 -6.15 -68.26 -75.29 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 4.10 -59.47 -61.52
motor2 -4.69 -67.97 -75.29 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 3.52 -59.47 -61.52
motor2 -4.39 -67.97 -75.29 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 2.93 -59.47 -61.52
motor2 -3.81 -67.97 -75.29 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 2.93 -59.47 -61.52
motor2 -3.52 -67.97 -75.29 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 2.93 -59.77 -61.82
motor2 -3.52 -67.97 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 2.93 -60.35 -61.82
motor2 -3.81 -67.97 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 3.52 -60.94 -61.82
motor2 -3.81 -67.97 -74.71 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 4.10 -61.52 -61.82
motor2 -4.10 -67.97 -74.71 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 4.39 -62.11 -62.11
motor2 -4.69 -67.97 -74.71 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 4.69 -62.40 -62.11
motor2 -5.27 -68.26 -74.71 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 5.27 -62.40 -62.11
motor2 -6.15 -68.26 -74.71 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 6.15 -62.40 -61.82
motor2 -7.03 -68.26 -74.71 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 7.03 -62.40 -62.11
motor2 -7.62 -68.55 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 7.91 -62.70 -61.82
motor2 -8.79 -68.55 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 9.08 -62.70 -61.82
motor2 -9.96 -68.55 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 10.25 -62.70 -61.82
motor2 -11.13 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 11.43 -62.99 -61.82
motor2 -12.30 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 12.89 -62.99 -61.82
motor2 -13.77 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -80.57 -125.39 13.77 -62.99 -61.82
motor2 -15.23 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 15.82 -62.99 -61.82
motor2 -16.70 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 16.99 -62.99 -61.52
motor2 -18.16 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 18.46 -62.99 -61.82
motor2 -19.63 -68.55 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 19.63 -62.99 -61.52
motor2 -21.39 -68.55 -73.83 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 21.09 -62.99 -61.82
motor2 -22.27 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 22.56 -62.99 -61.82
motor2 -23.14 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 23.73 -62.99 -61.82
motor2 -24.61 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 24.61 -62.99 -61.82
motor2 -25.78 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 25.78 -62.99 -61.82
motor2 -26.66 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.98 -125.39 27.54 -63.28 -61.82
motor2 -28.12 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 28.71 -63.28 -61.52
motor2 -29.30 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 29.59 -63.28 -61.82
motor2 -30.18 -68.55 -73.83 0.00 -71.19 -123.93
motor1 0.00 -79.69 -125.39 31.35 -63.28 -61.52
motor2 -31.35 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 32.23 -63.87 -61.82
motor2 -32.81 -68.26 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 33.40 -63.87 -61.82
motor2 -33.98 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 34.86 -63.87 -61.82
motor2 -34.86 -68.55 -73.83 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 36.04 -63.87 -61.82
motor2 -35.45 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 36.91 -63.87 -61.82
motor2 -36.91 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 -0.29 -79.69 -125.39 38.09 -63.87 -61.82
motor2 -37.79 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 38.96 -63.87 -61.82
motor2 -39.26 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 40.14 -64.16 -61.82
motor2 -39.84 -68.55 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 41.02 -64.16 -61.82
motor2 -41.31 -68.26 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.98 41.89 -64.16 -61.82
motor2 -41.89 -68.26 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 42.19 -64.16 -61.82
motor2 -42.77 -68.26 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 43.36 -64.16 -61.82
motor2 -43.65 -67.97 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 43.95 -64.16 -61.82
motor2 -44.24 -67.97 -73.83 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 44.53 -64.16 -62.11
motor2 -44.53 -67.68 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 44.53 -64.16 -61.82
motor2 -44.82 -67.09 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 44.82 -64.16 -61.82
motor2 -45.12 -67.68 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 44.82 -64.16 -61.82
motor2 -44.82 -67.09 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 44.82 -64.16 -61.82
motor2 -44.82 -67.68 -73.83 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 44.82 -64.16 -61.82
motor2 -44.53 -67.68 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 44.24 -64.16 -61.82
motor2 -44.24 -67.68 -74.12 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 43.36 -64.16 -61.82
motor2 -44.24 -67.68 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 43.07 -63.87 -61.82
motor2 -43.65 -67.68 -74.12 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 42.19 -64.16 -61.82
motor2 -42.77 -67.97 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 41.89 -63.87 -61.52
motor2 -42.77 -67.97 -74.12 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 41.02 -63.87 -61.52
motor2 -41.60 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 40.14 -63.28 -61.52
motor2 -40.72 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 39.55 -63.28 -61.52
motor2 -39.55 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 38.09 -62.99 -61.52
motor2 -38.38 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 36.91 -62.99 -61.52
motor2 -37.21 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 35.45 -62.99 -61.52
motor2 -35.16 -68.26 -74.12 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 33.69 -62.99 -61.52
motor2 -34.28 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 32.52 -62.99 -61.52
motor2 -32.23 -67.97 -74.12 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 31.35 -62.99 -61.23
motor2 -31.05 -67.97 -74.71 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 29.88 -62.99 -61.52
motor2 -29.59 -67.97 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 28.71 -62.99 -61.23
motor2 -28.12 -67.97 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 27.25 -62.99 -61.52
motor2 -26.66 -67.97 -74.71 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 25.49 -62.99 -61.52
motor2 -24.90 -67.68 -74.71 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 24.32 -62.99 -61.23
motor2 -24.02 -67.68 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 23.14 -62.99 -61.23
motor2 -22.85 -67.68 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 21.97 -62.99 -61.23
motor2 -21.09 -67.68 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 20.80 -62.99 -61.23
motor2 -19.34 -67.68 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 19.63 -62.99 -61.52
motor2 -19.04 -67.09 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 17.87 -62.99 -61.52
motor2 -17.58 -67.09 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 16.70 -62.70 -61.23
motor2 -16.70 -67.09 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 16.11 -62.40 -61.52
motor2 -14.94 -66.80 -75.00 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 14.65 -62.11 -61.52
motor2 -14.06 -66.80 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 13.18 -61.82 -61.23
motor2 -13.18 -66.80 -75.00 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 11.72 -61.52 -61.23
motor2 -11.72 -66.80 -75.00 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 10.84 -61.52 -61.52
motor2 -10.55 -66.80 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 9.38 -61.82 -61.23
motor2 -9.08 -66.80 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 8.50 -61.52 -61.23
motor2 -8.20 -66.80 -75.00 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 7.03 -61.52 -61.23
motor2 -7.03 -67.09 -74.71 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 6.15 -61.52 -61.23
motor2 -6.15 -66.80 -75.00 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 4.69 -61.52 -61.23
motor2 -4.39 -67.09 -74.71 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 3.81 -61.52 -61.23
motor2 -3.52 -67.09 -75.29 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 2.93 -61.52 -61.52
motor2 -2.64 -67.09 -74.71 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 2.34 -61.52 -61.23
motor2 -0.59 -67.68 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 0.88 -61.52 -61.23
motor2 0.29 -67.68 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 0.00 -61.52 -61.23
motor2 1.17 -67.97 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -0.59 -61.52 -61.52
motor2 2.05 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -1.46 -61.52 -61.23
motor2 3.22 -68.26 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -1.76 -61.52 -61.52
motor2 3.81 -68.55 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -61.52 -61.23
motor2 4.39 -68.85 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.52 -61.23
motor2 4.39 -68.85 -74.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -3.22 -61.52 -61.52
motor2 4.39 -69.14 -74.12 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -3.22 -61.52 -61.82
motor2 4.69 -69.14 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -3.22 -61.82 -61.82
motor2 4.98 -68.85 -73.83 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -3.22 -61.82 -61.82
motor2 4.98 -68.85 -73.54 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -3.22 -61.52 -61.82
motor2 4.98 -69.14 -73.54 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.52 -61.82
motor2 4.69 -69.14 -73.24 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.52 -61.82
motor2 4.98 -69.14 -72.66 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.52 -61.82
motor2 4.69 -68.85 -72.66 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.52 -61.82
motor2 4.69 -68.85 -72.36 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.52 -61.52
motor2 4.98 -69.14 -71.78 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.93 -61.52 -61.23
motor2 4.98 -69.14 -71.48 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.82 -60.64
motor2 4.69 -69.14 -71.19 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.82 -60.35
motor2 4.98 -69.14 -70.02 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -61.82 -59.47
motor2 4.98 -68.85 -69.43 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.64 -62.11 -58.89
motor2 4.98 -69.14 -68.85 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -62.40 -58.01
motor2 4.98 -69.14 -67.97 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -62.70 -57.13
motor2 4.98 -69.14 -67.38 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -62.70 -55.96
motor2 5.27 -69.14 -66.50 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -62.99 -54.79
motor2 4.98 -69.14 -65.62 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -62.99 -53.32
motor2 5.27 -69.14 -64.75 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -63.28 -51.86
motor2 5.57 -69.14 -63.87 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -63.28 -50.10
motor2 4.98 -69.14 -62.70 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -63.87 -48.93
motor2 5.27 -69.43 -62.11 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -63.87 -47.75
motor2 4.98 -69.43 -60.94 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -63.87 -46.29
motor2 4.98 -69.43 -60.35 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -63.87 -45.12
motor2 4.98 -69.43 -59.18 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -63.87 -44.24
motor2 4.98 -69.43 -58.30 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -64.16 -42.77
motor2 4.98 -69.43 -57.13 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -64.16 -41.89
motor2 4.98 -69.43 -56.54 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.34 -64.45 -40.43
motor2 4.69 -69.43 -55.37 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -64.75 -39.55
motor2 4.69 -69.43 -54.20 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -64.75 -38.96
motor2 4.69 -70.02 -53.61 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -64.75 -38.09
motor2 4.69 -69.43 -51.86 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.64 -64.75 -36.91
motor2 4.39 -69.43 -51.27 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -65.04 -35.74
motor2 4.39 -70.02 -50.39 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -64.75 -34.86
motor2 4.69 -69.43 -49.51 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -65.04 -34.57
motor2 4.69 -69.43 -48.34 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.64 -65.04 -33.40
motor2 4.39 -69.43 -47.75 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -65.04 -32.52
motor2 4.39 -69.43 -46.29 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -65.04 -31.93
motor2 4.69 -69.43 -45.41 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -65.04 -30.47
motor2 4.69 -69.43 -44.53 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -65.04 -29.88
motor2 4.39 -69.43 -43.65 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -65.04 -28.71
motor2 4.69 -69.43 -43.07 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.93 -65.33 -27.83
motor2 4.39 -69.43 -41.89 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -65.62 -26.66
motor2 4.39 -69.43 -40.43 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -65.92 -25.49
motor2 4.39 -69.43 -40.14 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -65.92 -24.61
motor2 4.69 -69.43 -38.96 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -66.21 -23.44
motor2 4.69 -70.02 -38.09 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -66.50 -22.85
motor2 4.69 -70.02 -36.62 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -66.80 -21.97
motor2 4.69 -70.02 -36.33 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -67.38 -21.09
motor2 4.39 -70.02 -35.45 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -67.68 -19.92
motor2 4.39 -70.31 -35.16 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -67.97 -19.63
motor2 4.39 -70.61 -34.28 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -68.26 -18.46
motor2 4.69 -70.61 -33.11 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.93 -68.85 -17.87
motor2 4.39 -70.90 -32.23 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -69.14 -16.99
motor2 4.39 -70.90 -31.35 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -69.43 -15.82
motor2 4.39 -71.48 -31.05 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -69.73 -15.53
motor2 4.69 -72.36 -30.47 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -70.31 -14.94
motor2 4.39 -72.66 -29.88 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -70.90 -14.06
motor2 4.39 -72.95 -29.30 0.00 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -71.19 -13.77
motor2 4.39 -72.95 -29.00 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.34 -71.78 -12.60
motor2 4.69 -72.95 -28.42 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -72.07 -12.01
motor2 4.39 -72.95 -28.12 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -72.36 -11.72
motor2 4.39 -73.54 -26.95 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -72.95 -11.43
motor2 4.69 -73.83 -26.37 -0.29 -70.90 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -73.24 -11.13
motor2 4.69 -73.83 -25.49 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -73.83 -10.55
motor2 4.69 -74.12 -25.20 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -74.12 -10.25
motor2 4.39 -73.83 -24.32 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.34 -74.71 -9.67
motor2 4.39 -74.12 -24.02 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -75.00 -8.79
motor2 4.39 -74.12 -22.56 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -75.29 -8.20
motor2 4.39 -74.41 -21.97 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.34 -75.88 -7.91
motor2 4.39 -75.00 -21.09 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.34 -76.17 -7.91
motor2 4.69 -75.00 -19.92 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.34 -76.46 -7.03
motor2 4.39 -75.00 -19.04 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -76.46 -7.03
motor2 4.39 -75.29 -18.46 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.34 -76.76 -6.74
motor2 4.39 -75.29 -17.58 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -77.05 -5.86
motor2 4.39 -75.29 -16.11 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -77.34 -5.27
motor2 4.39 -75.29 -15.53 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -78.22 -5.27
motor2 4.39 -75.29 -14.65 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -78.22 -4.69
motor2 4.39 -75.88 -13.48 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.34 -78.22 -4.10
motor2 4.10 -76.17 -12.60 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -78.52 -4.10
motor2 4.10 -76.17 -11.72 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.68 -2.34 -78.81 -4.10
motor2 4.10 -76.17 -11.13 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -79.10 -3.52
motor2 4.39 -76.46 -10.25 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -79.39 -3.22
motor2 4.39 -76.76 -8.79 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.34 -79.69 -2.93
motor2 4.39 -77.34 -8.79 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -80.27 -2.64
motor2 4.39 -77.64 -8.20 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -80.57 -2.64
motor2 4.39 -77.64 -7.32 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -80.57 -2.93
motor2 4.39 -77.93 -6.74 0.00 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.34 -80.86 -2.64
motor2 4.39 -77.93 -6.15 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -81.15 -2.64
motor2 4.10 -77.93 -4.98 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -81.74 -1.76
motor2 4.39 -78.22 -4.39 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -81.74 -1.46
motor2 4.39 -78.52 -4.39 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -81.74 -1.46
motor2 4.39 -78.52 -3.81 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.34 -82.03 -1.17
motor2 4.39 -78.52 -2.93 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -82.32 -1.17
motor2 4.98 -78.81 -2.64 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -82.62 -0.59
motor2 4.39 -79.10 -1.46 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -83.20 -0.29
motor2 4.10 -79.10 -1.17 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -83.50 0.00
motor2 4.39 -79.69 -0.88 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -83.79 0.29
motor2 4.39 -79.69 -0.29 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.64 -84.08 0.59
motor2 4.39 -79.98 0.29 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -84.67 0.88
motor2 4.39 -79.98 0.59 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -84.96 1.76
motor2 4.39 -79.98 1.76 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -85.55 2.05
motor2 4.39 -79.98 2.34 0.00 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -85.84 2.34
motor2 4.39 -80.27 2.64 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.64 -86.43 2.93
motor2 4.39 -80.57 2.93 -0.29 -71.19 -123.93
motor1 0.00 -79.69 -125.39 -2.64 -86.43 2.93
motor2 4.39 -80.86 3.52 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -86.72 3.22
motor2 4.39 -81.15 3.81 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -87.01 4.10
motor2 4.39 -81.15 4.98 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -87.60 4.10
motor2 4.39 -81.45 5.57 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -87.89 4.69
motor2 4.39 -81.45 6.15 -0.29 -71.19 -123.93
motor1 0.59 -79.69 -125.39 -2.64 -88.18 4.98
motor2 4.39 -81.45 6.45 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -88.48 5.27
motor2 4.39 -81.74 6.45 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -89.06 5.57
motor2 4.39 -81.74 7.62 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -89.36 5.86
motor2 4.39 -81.74 8.20 -0.29 -71.19 -123.93
motor1 0.29 -79.69 -125.39 -2.64 -89.94 6.15
motor2 4.39 -81.74 8.20 -0.29 -71.19 -123.93
